Stock,Fabricant,Type,Configuration,Nominal Zener Voltage (V),Zener volatge tolerance,Maximum power dissipation (MW),Test Current (MA),Maximum reverse leaking current (UA),Maximum regulator current (MA),Maximum Zener impedance (OHM),Maximum power dissipation (MW,Packaging,Pin Count,SVHC,label
0.0,14.0,3.0,6.0,13.325,0.03,500.0,5.0,0.2,-1.0,-1.0,500.0,7.0,2.0,0.0,0.0
0.0,9.0,3.0,6.0,120.0,0.05,5000.0,10.0,0.5,-1.0,-1.0,5000.0,7.0,2.0,0.0,0.0
0.0,12.0,3.0,4.0,2.53,0.02,625.0,5.0,50.0,-1.0,-1.0,625.0,5.0,2.0,2.0,1.0
0.0,3.0,3.0,6.0,190.0,0.05,5000.0,5.0,0.5,-1.0,-1.0,-1.0,7.0,2.0,0.0,0.0
0.0,19.0,3.0,6.0,7.445,0.025,150.0,5.0,0.5,-1.0,-1.0,150.0,7.0,2.0,0.0,0.0
0.0,5.0,3.0,6.0,14.7,0.05,200.0,5.0,0.05,-1.0,-1.0,200.0,0.0,2.0,0.0,0.0
0.0,16.0,3.0,6.0,14.7,0.05,1300.0,50.0,1.0,83.0,-1.0,-1.0,7.0,2.0,0.0,0.0
0.0,11.0,3.0,6.0,4.025,0.02,400.0,5.0,3.0,-1.0,-1.0,400.0,7.0,2.0,2.0,0.0
0.0,20.0,3.0,6.0,3.6,0.02,500.0,5.0,-1.0,-1.0,-1.0,500.0,7.0,2.0,1.0,0.0
0.0,12.0,3.0,4.0,36.0,0.02,250.0,2.0,0.05,-1.0,-1.0,250.0,5.0,2.0,2.0,1.0
18320.0,19.0,3.0,4.0,6.2,0.05,1300.0,41.0,10.0,-1.0,-1.0,1300.0,5.0,2.0,1.0,1.0
0.0,12.0,3.0,6.0,30.0,0.05,1000.0,10.0,10.0,-1.0,-1.0,1000.0,7.0,2.0,2.0,0.0
5.0,12.0,3.0,4.0,5.1,0.05,500.0,5.0,2.0,-1.0,-1.0,-1.0,5.0,2.0,2.0,1.0
0.0,20.0,3.0,6.0,2.4,0.05,200.0,5.0,50.0,-1.0,-1.0,200.0,7.0,2.0,1.0,0.0
0.0,8.0,3.0,6.0,8.7,0.02,500.0,20.0,3.0,-1.0,-1.0,500.0,7.0,2.0,0.0,0.0
0.0,8.0,3.0,6.0,4.7,0.02,500.0,5.0,5.0,-1.0,-1.0,500.0,7.0,2.0,0.0,0.0
0.0,6.0,3.0,4.0,20.0,0.05,1000.0,12.5,5.0,45.0,-1.0,-1.0,0.0,2.0,0.0,1.0
0.0,3.0,3.0,4.0,4.7,0.0638,350.0,5.0,3.0,-1.0,-1.0,350.0,5.0,3.0,1.0,1.0
0.0,20.0,3.0,4.0,4.7,0.05,500.0,20.0,5.0,-1.0,-1.0,-1.0,5.0,2.0,1.0,1.0
0.0,4.0,3.0,4.0,11.0,0.05,1500.0,5.0,1.0,86.0,-1.0,-1.0,5.0,2.0,2.0,1.0
0.0,3.0,3.0,6.0,62.0,0.05,3000.0,12.0,0.5,-1.0,-1.0,-1.0,7.0,2.0,0.0,0.0
0.0,4.0,3.0,6.0,13.0,0.05,1000.0,19.0,5.0,-1.0,-1.0,1000.0,0.0,2.0,2.0,0.0
3.0,9.0,3.0,4.0,6.2,0.05,500.0,20.0,5.0,-1.0,-1.0,500.0,5.0,2.0,1.0,1.0
0.0,9.0,3.0,6.0,10.0,0.05,1000.0,25.0,25.0,-1.0,-1.0,-1.0,0.0,2.0,0.0,0.0
0.0,9.0,3.0,6.0,30.0,0.05,1000.0,8.5,10.0,-1.0,-1.0,-1.0,0.0,2.0,0.0,0.0
0.0,20.0,3.0,6.0,51.0,0.05,1500.0,7.3,5.0,-1.0,-1.0,-1.0,7.0,2.0,2.0,0.0
0.0,19.0,3.0,4.0,7.5,0.05,500.0,5.0,0.1,-1.0,-1.0,500.0,5.0,2.0,2.0,1.0
0.0,4.0,3.0,6.0,12.0,0.0539,200.0,5.0,0.1,-1.0,-1.0,200.0,7.0,3.0,0.0,0.0
0.0,12.0,3.0,6.0,3.6,0.03,200.0,5.0,10.0,-1.0,-1.0,200.0,7.0,2.0,0.0,0.0
0.0,9.0,3.0,6.0,39.0,0.05,1000.0,6.5,10.0,-1.0,-1.0,-1.0,0.0,2.0,0.0,0.0
0.0,20.0,3.0,4.0,13.0,0.05,200.0,5.0,0.09,-1.0,-1.0,200.0,5.0,2.0,1.0,1.0
0.0,12.0,3.0,4.0,4.3,0.05,500.0,5.0,3.0,-1.0,-1.0,-1.0,1.0,2.0,2.0,1.0
0.0,19.0,3.0,6.0,24.0,0.1,1000.0,10.0,10.0,-1.0,-1.0,1000.0,7.0,2.0,0.0,0.0
0.0,12.0,3.0,4.0,75.0,0.05,300.0,2.0,0.05,-1.0,-1.0,300.0,5.0,2.0,2.0,1.0
0.0,12.0,3.0,4.0,10.0,0.01,250.0,5.0,0.2,-1.0,-1.0,250.0,5.0,3.0,2.0,1.0
0.0,9.0,3.0,4.0,15.0,0.05,500.0,8.5,0.1,-1.0,-1.0,500.0,0.0,2.0,1.0,1.0
4.0,3.0,3.0,6.0,5.6,0.05,150.0,5.0,0.1,-1.0,-1.0,150.0,7.0,2.0,1.0,0.0
0.0,20.0,3.0,6.0,56.0,0.02,500.0,2.5,-1.0,-1.0,-1.0,500.0,7.0,2.0,1.0,0.0
0.0,20.0,3.0,6.0,180.0,0.06,2300.0,5.0,1.0,-1.0,-1.0,-1.0,7.0,2.0,2.0,0.0
0.0,3.0,3.0,6.0,16.0,0.05,150.0,5.0,0.1,-1.0,-1.0,150.0,7.0,2.0,1.0,0.0
0.0,18.0,3.0,6.0,7.5,0.05,500.0,5.0,0.1,-1.0,-1.0,500.0,7.0,2.0,0.0,0.0
0.0,3.0,3.0,6.0,22.0,0.05,350.0,5.6,0.1,-1.0,-1.0,350.0,7.0,2.0,0.0,0.0
0.0,3.0,3.0,6.0,47.0,0.05,5000.0,25.0,0.5,-1.0,-1.0,-1.0,7.0,2.0,0.0,0.0
0.0,20.0,3.0,6.0,33.0,0.02,500.0,3.8,0.1,-1.0,-1.0,-1.0,7.0,2.0,0.0,0.0
0.0,21.0,3.0,6.0,18.0,0.05,550.0,7.0,0.1,-1.0,-1.0,250.0,7.0,3.0,1.0,0.0
0.0,21.0,3.0,6.0,10.0,0.05,500.0,5.0,0.1,-1.0,-1.0,-1.0,4.0,2.0,1.0,0.0
0.0,20.0,3.0,4.0,10.0,0.05,300.0,5.0,0.2,-1.0,-1.0,300.0,5.0,3.0,1.0,1.0
0.0,20.0,3.0,6.0,100.0,0.06,3000.0,5.0,1.0,-1.0,-1.0,-1.0,7.0,2.0,2.0,0.0
136.0,20.0,3.0,4.0,10.0,0.05,300.0,20.0,3.0,-1.0,-1.0,300.0,5.0,3.0,1.0,1.0
0.0,3.0,3.0,6.0,22.0,0.05,125.0,5.0,0.1,-1.0,-1.0,125.0,7.0,2.0,1.0,0.0
0.0,18.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0
0.0,20.0,3.0,6.0,14.7,0.06,500.0,5.0,0.1,-1.0,-1.0,500.0,7.0,2.0,1.0,0.0
0.0,19.0,3.0,4.0,10.1,0.02,500.0,5.0,1.0,-1.0,-1.0,500.0,5.0,2.0,1.0,1.0
28067.0,19.0,3.0,4.0,18.0,0.06,500.0,5.0,0.1,-1.0,-1.0,500.0,5.0,2.0,0.0,1.0
0.0,9.0,3.0,6.0,5.1,0.2,5000.0,240.0,1.0,-1.0,-1.0,5000.0,7.0,2.0,2.0,0.0
0.0,14.0,3.0,6.0,17.26,0.03,500.0,5.0,0.2,-1.0,-1.0,500.0,1.0,2.0,2.0,0.0
0.0,12.0,3.0,6.0,7.505,0.05,120.0,5.0,0.1,-1.0,-1.0,120.0,7.0,2.0,0.0,0.0
0.0,3.0,3.0,6.0,10.0,0.05,5000.0,125.0,5.0,-1.0,-1.0,-1.0,7.0,2.0,0.0,0.0
0.0,3.0,3.0,6.0,16.0,0.05,5000.0,75.0,1.0,-1.0,-1.0,-1.0,7.0,2.0,0.0,0.0
0.0,16.0,3.0,6.0,30.0,0.05,1000.0,5.0,1.0,31.0,-1.0,-1.0,7.0,2.0,0.0,0.0
0.0,5.0,3.0,4.0,36.0,0.05,500.0,0.05,0.01,-1.0,-1.0,-1.0,0.0,2.0,0.0,1.0
0.0,20.0,3.0,6.0,15.0,0.05,300.0,8.5,0.1,-1.0,-1.0,300.0,7.0,3.0,1.0,0.0
10.0,17.0,3.0,4.0,56.0,0.05,2300.0,10.0,1.0,-1.0,-1.0,1000.0,5.0,2.0,2.0,1.0
21356.0,20.0,3.0,4.0,2.4,0.05,500.0,5.0,100.0,-1.0,-1.0,-1.0,2.0,2.0,0.0,1.0
0.0,21.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0
0.0,3.0,3.0,6.0,3.3,0.025,200.0,5.0,25.0,-1.0,-1.0,200.0,7.0,2.0,1.0,0.0
0.0,21.0,3.0,6.0,22.0,0.05,500.0,-1.0,-1.0,-1.0,-1.0,500.0,7.0,2.0,1.0,0.0
0.0,12.0,3.0,4.0,68.0,0.05,590.0,2.0,0.05,-1.0,-1.0,590.0,5.0,2.0,2.0,1.0
0.0,5.0,3.0,6.0,3.3,0.05,200.0,5.0,5.0,-1.0,-1.0,200.0,0.0,2.0,0.0,0.0
0.0,5.0,3.0,4.0,47.0,0.05,1000.0,5.5,5.0,-1.0,-1.0,-1.0,0.0,2.0,0.0,1.0
0.0,21.0,3.0,6.0,11.0,0.05,3000.0,34.1,1.0,-1.0,-1.0,550.0,7.0,2.0,2.0,0.0
0.0,20.0,3.0,6.0,2.8,0.04,960.0,20.0,100.0,-1.0,-1.0,960.0,7.0,2.0,1.0,0.0
0.0,20.0,3.0,6.0,4.3,0.05,500.0,5.0,3.0,-1.0,-1.0,500.0,7.0,3.0,1.0,0.0
0.0,20.0,3.0,6.0,12.05,0.05,500.0,5.0,0.1,-1.0,-1.0,500.0,7.0,2.0,1.0,0.0
0.0,4.0,3.0,6.0,10.0,0.05,500.0,20.0,3.0,-1.0,-1.0,370.0,7.0,2.0,0.0,0.0
0.0,4.0,3.0,6.0,51.0,0.05,500.0,2.5,0.1,-1.0,-1.0,500.0,7.0,2.0,2.0,0.0
0.0,20.0,3.0,6.0,15.0,0.02,500.0,5.0,0.1,-1.0,-1.0,500.0,7.0,2.0,1.0,0.0
0.0,21.0,3.0,6.0,5.1,0.05,500.0,5.0,0.1,-1.0,-1.0,-1.0,0.0,2.0,1.0,0.0
0.0,12.0,3.0,4.0,6.79,0.02,400.0,5.0,0.5,-1.0,-1.0,400.0,5.0,2.0,2.0,1.0
0.0,21.0,3.0,6.0,21.21,0.03,500.0,5.0,0.133,-1.0,-1.0,500.0,7.0,2.0,0.0,0.0
0.0,3.0,3.0,6.0,33.0,0.05,5000.0,40.0,0.5,-1.0,-1.0,-1.0,7.0,2.0,0.0,0.0
0.0,20.0,3.0,2.0,15.0,0.02,300.0,5.0,0.1,-1.0,-1.0,300.0,7.0,3.0,1.0,0.0
0.0,21.0,3.0,6.0,28.0,0.05,550.0,4.5,100.0,-1.0,-1.0,250.0,7.0,3.0,1.0,0.0
0.0,3.0,3.0,6.0,39.0,0.05,5000.0,30.0,0.5,-1.0,-1.0,-1.0,7.0,2.0,0.0,0.0
1.0,21.0,3.0,6.0,5.6,0.05,2300.0,100.0,10.0,-1.0,-1.0,1000.0,7.0,2.0,2.0,0.0
0.0,11.0,3.0,6.0,39.0,0.02,365.0,2.0,0.05,-1.0,-1.0,365.0,7.0,2.0,2.0,0.0
0.0,20.0,3.0,6.0,200.0,0.05,1500.0,5.0,0.5,-1.0,-1.0,-1.0,7.0,2.0,2.0,0.0
0.0,21.0,3.0,6.0,27.0,0.05,500.0,0.05,0.01,-1.0,-1.0,-1.0,7.0,2.0,2.0,0.0
0.0,3.0,3.0,6.0,10.0,0.05,200.0,5.0,0.1,-1.0,-1.0,200.0,7.0,2.0,1.0,0.0
0.0,4.0,3.0,6.0,13.0,0.05,1000.0,19.0,5.0,-1.0,-1.0,1000.0,0.0,2.0,2.0,0.0
0.0,3.0,3.0,6.0,22.0,0.05,150.0,5.0,0.1,-1.0,-1.0,150.0,7.0,2.0,1.0,0.0
0.0,21.0,3.0,6.0,7.5,0.05,3200.0,50.0,5.0,-1.0,-1.0,500.0,7.0,2.0,2.0,0.0
0.0,3.0,3.0,4.0,24.0,0.05,200.0,0.05,0.05,-1.0,-1.0,200.0,5.0,2.0,1.0,1.0
0.0,3.0,3.0,6.0,190.0,0.05,5000.0,5.0,0.5,-1.0,-1.0,-1.0,7.0,2.0,0.0,0.0
705.0,12.0,3.0,4.0,30.0,0.02,500.0,10.0,0.05,-1.0,-1.0,500.0,5.0,2.0,2.0,1.0
0.0,20.0,3.0,6.0,22.0,0.08,6000.0,50.0,2.0,-1.0,-1.0,-1.0,1.0,2.0,1.0,0.0
81.0,17.0,3.0,4.0,22.0,0.05,1250.0,11.5,1.0,-1.0,-1.0,1000.0,5.0,2.0,2.0,1.0
0.0,12.0,3.0,4.0,3.0,0.05,500.0,5.0,10.0,-1.0,-1.0,-1.0,5.0,2.0,2.0,1.0
0.0,20.0,3.0,6.0,5.76,0.03,960.0,20.0,5.0,-1.0,-1.0,960.0,7.0,2.0,1.0,0.0
0.0,21.0,3.0,6.0,33.63,0.03,500.0,5.0,0.133,-1.0,-1.0,500.0,7.0,2.0,0.0,0.0
0.0,20.0,3.0,6.0,36.0,0.02,300.0,2.0,0.05,-1.0,-1.0,300.0,7.0,3.0,1.0,0.0
0.0,21.0,3.0,6.0,3.43,0.03,500.0,20.0,14.0,-1.0,-1.0,500.0,7.0,2.0,1.0,0.0
0.0,8.0,3.0,6.0,6.8,0.05,500.0,5.0,1.0,-1.0,-1.0,500.0,7.0,2.0,0.0,0.0
0.0,3.0,3.0,4.0,18.0,0.0641,300.0,5.0,0.1,-1.0,-1.0,300.0,5.0,2.0,1.0,1.0
0.0,21.0,3.0,6.0,3.9,0.05,200.0,5.0,3.0,-1.0,-1.0,200.0,7.0,2.0,1.0,0.0
0.0,5.0,3.0,4.0,9.1,0.03,500.0,5.0,1.0,-1.0,-1.0,500.0,0.0,2.0,0.0,1.0
0.0,3.0,3.0,6.0,28.0,0.05,5000.0,50.0,0.5,-1.0,-1.0,-1.0,7.0,2.0,0.0,0.0
0.0,12.0,3.0,4.0,11.0,0.02,250.0,5.0,0.1,-1.0,-1.0,250.0,5.0,2.0,2.0,1.0
0.0,21.0,3.0,6.0,13.0,0.05,200.0,5.0,0.1,-1.0,-1.0,200.0,7.0,2.0,2.0,0.0
181155.0,4.0,0.0,6.0,6.2,0.0645,350.0,5.0,3.0,-1.0,-1.0,350.0,7.0,-1.0,0.0,0.0
0.0,18.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,2.0,2.0,0.0
0.0,20.0,3.0,6.0,18.0,0.02,500.0,5.0,0.1,-1.0,-1.0,500.0,7.0,2.0,1.0,0.0
0.0,20.0,3.0,6.0,3.3,0.05,300.0,20.0,25.0,-1.0,-1.0,300.0,7.0,3.0,1.0,0.0
0.0,19.0,3.0,6.0,4.115,0.025,200.0,5.0,5.0,-1.0,-1.0,200.0,0.0,3.0,0.0,0.0
0.0,8.0,3.0,6.0,10.0,0.06,500.0,5.0,0.1,-1.0,-1.0,-1.0,7.0,2.0,0.0,0.0
0.0,12.0,3.0,4.0,4.7,0.02,300.0,5.0,3.0,-1.0,-1.0,300.0,5.0,2.0,2.0,1.0
0.0,4.0,3.0,6.0,27.0,0.05,1000.0,25.0,0.5,-1.0,-1.0,-1.0,7.0,2.0,2.0,0.0
0.0,9.0,3.0,6.0,10.0,0.05,1000.0,25.0,25.0,-1.0,-1.0,-1.0,0.0,2.0,0.0,0.0
0.0,12.0,3.0,4.0,4.705,0.05,250.0,5.0,3.0,-1.0,-1.0,250.0,5.0,2.0,2.0,1.0
0.0,12.0,3.0,4.0,13.0,0.01,250.0,5.0,0.1,-1.0,-1.0,250.0,5.0,3.0,2.0,1.0
0.0,4.0,3.0,6.0,18.0,0.05,1000.0,14.0,5.0,-1.0,-1.0,1000.0,0.0,2.0,2.0,0.0
0.0,8.0,3.0,6.0,200.0,-1.0,1000.0,1.2,0.1,-1.0,-1.0,-1.0,7.0,2.0,2.0,0.0
0.0,3.0,3.0,6.0,3.9,0.05,150.0,5.0,10.0,-1.0,-1.0,150.0,7.0,2.0,0.0,0.0
0.0,8.0,3.0,6.0,8.2,0.05,500.0,1.0,0.5,-1.0,-1.0,-1.0,7.0,2.0,0.0,0.0
0.0,20.0,3.0,6.0,3.9,0.02,300.0,20.0,10.0,-1.0,-1.0,300.0,7.0,3.0,1.0,0.0
0.0,18.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.0,2.0,0.0,0.0
0.0,20.0,3.0,6.0,2.11,0.04,960.0,20.0,120.0,-1.0,-1.0,960.0,7.0,2.0,1.0,0.0
0.0,19.0,3.0,6.0,15.0,0.1,1000.0,10.0,10.0,-1.0,-1.0,1000.0,7.0,2.0,0.0,0.0
242.0,12.0,3.0,4.0,5.6,0.02,500.0,5.0,1.0,-1.0,-1.0,-1.0,5.0,2.0,2.0,1.0
5.0,12.0,3.0,4.0,24.0,0.05,500.0,5.0,0.05,-1.0,-1.0,-1.0,1.0,2.0,2.0,1.0
0.0,20.0,3.0,4.0,12.0,0.05,500.0,20.0,1.0,-1.0,-1.0,-1.0,5.0,2.0,1.0,1.0
0.0,12.0,3.0,4.0,27.0,0.05,590.0,2.0,0.05,-1.0,-1.0,590.0,5.0,2.0,2.0,1.0
0.0,21.0,3.0,6.0,34.89,0.03,500.0,5.0,0.133,-1.0,-1.0,500.0,7.0,2.0,0.0,0.0
0.0,21.0,3.0,6.0,120.0,0.05,3000.0,3.1,1.0,-1.0,-1.0,-1.0,7.0,2.0,2.0,0.0
24.0,3.0,3.0,4.0,5.6,0.0714,300.0,5.0,1.0,-1.0,-1.0,300.0,5.0,2.0,1.0,1.0
0.0,20.0,3.0,4.0,75.0,0.05,500.0,1.7,0.1,-1.0,-1.0,-1.0,5.0,2.0,1.0,1.0
0.0,20.0,3.0,6.0,36.0,0.05,500.0,3.4,0.1,-1.0,-1.0,-1.0,7.0,2.0,0.0,0.0
0.0,9.0,3.0,6.0,3.6,0.02,2000.0,69.0,100.0,252.0,-1.0,1250.0,7.0,2.0,0.0,0.0
0.0,20.0,3.0,6.0,27.0,0.05,500.0,4.6,0.1,-1.0,-1.0,-1.0,7.0,2.0,1.0,0.0
0.0,12.0,3.0,4.0,7.5,0.02,250.0,5.0,1.0,-1.0,-1.0,250.0,5.0,2.0,2.0,1.0
0.0,18.0,3.0,6.0,5.1,0.05,500.0,5.0,0.1,-1.0,-1.0,500.0,7.0,2.0,0.0,0.0
0.0,3.0,3.0,6.0,39.0,0.05,125.0,5.0,0.1,-1.0,-1.0,125.0,7.0,2.0,1.0,0.0
0.0,20.0,3.0,6.0,6.8,0.1,1000.0,37.0,10.0,-1.0,-1.0,-1.0,7.0,2.0,1.0,0.0
18575.0,20.0,3.0,6.0,82.0,0.02,1300.0,2.7,0.5,-1.0,-1.0,1300.0,7.0,2.0,0.0,0.0
0.0,14.0,3.0,6.0,7.26,0.03,500.0,5.0,0.5,-1.0,-1.0,500.0,1.0,2.0,2.0,0.0
0.0,20.0,3.0,6.0,15.0,0.1,1000.0,17.0,5.0,-1.0,-1.0,-1.0,7.0,2.0,0.0,0.0
0.0,20.0,3.0,6.0,7.5,0.05,500.0,0.05,10.0,-1.0,-1.0,500.0,7.0,2.0,0.0,0.0
0.0,3.0,3.0,6.0,9.1,0.05,5000.0,150.0,7.5,-1.0,-1.0,-1.0,7.0,2.0,0.0,0.0
0.0,8.0,3.0,6.0,62.0,0.05,500.0,2.0,0.1,-1.0,-1.0,500.0,7.0,2.0,0.0,0.0
0.0,20.0,3.0,6.0,28.0,0.05,500.0,4.5,0.1,-1.0,-1.0,-1.0,7.0,2.0,0.0,0.0
0.0,14.0,3.0,6.0,3.425,0.03,500.0,5.0,20.0,-1.0,-1.0,500.0,0.0,2.0,0.0,0.0
0.0,12.0,3.0,4.0,3.725,0.02,625.0,5.0,5.0,-1.0,-1.0,625.0,5.0,2.0,2.0,1.0
0.0,21.0,3.0,6.0,12.05,0.05,550.0,5.0,0.1,-1.0,-1.0,250.0,7.0,3.0,0.0,0.0
0.0,19.0,3.0,6.0,5.105,0.025,150.0,5.0,1.0,-1.0,-1.0,150.0,7.0,2.0,0.0,0.0
0.0,18.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0
0.0,20.0,3.0,6.0,180.0,0.1,1000.0,2.1,1.0,-1.0,-1.0,-1.0,7.0,2.0,2.0,0.0
0.0,21.0,3.0,6.0,11.0,0.05,550.0,5.0,0.1,-1.0,-1.0,250.0,7.0,3.0,0.0,0.0
0.0,3.0,3.0,6.0,19.0,0.05,5000.0,65.0,0.5,-1.0,-1.0,-1.0,7.0,2.0,0.0,0.0
0.0,12.0,3.0,4.0,15.0,0.05,500.0,5.0,0.05,-1.0,-1.0,-1.0,1.0,2.0,2.0,1.0
0.0,20.0,3.0,6.0,27.0,0.05,500.0,4.6,0.1,-1.0,-1.0,-1.0,7.0,2.0,0.0,0.0
0.0,3.0,3.0,6.0,170.0,0.05,5000.0,8.0,0.5,-1.0,-1.0,-1.0,7.0,2.0,0.0,0.0
0.0,5.0,3.0,4.0,24.0,0.1,3000.0,15.6,1.0,-1.0,-1.0,-1.0,0.0,2.0,0.0,1.0
93.0,0.0,3.0,4.0,14.0,0.05,500.0,0.25,0.05,-1.0,-1.0,500.0,0.0,2.0,0.0,1.0
0.0,21.0,3.0,6.0,18.0,0.06,800.0,5.0,0.05,-1.0,-1.0,800.0,7.0,2.0,1.0,0.0
0.0,3.0,3.0,4.0,12.0,0.0539,250.0,5.0,0.1,-1.0,-1.0,250.0,5.0,2.0,1.0,1.0
0.0,20.0,3.0,4.0,36.0,0.05,300.0,3.4,0.1,-1.0,-1.0,300.0,5.0,3.0,0.0,1.0
0.0,3.0,3.0,6.0,68.0,0.05,5000.0,20.0,0.5,-1.0,-1.0,-1.0,7.0,2.0,0.0,0.0
0.0,20.0,3.0,6.0,4.7,0.02,500.0,5.0,-1.0,-1.0,-1.0,500.0,7.0,2.0,1.0,0.0
0.0,20.0,3.0,6.0,11.0,0.02,500.0,5.0,0.1,-1.0,-1.0,500.0,7.0,3.0,1.0,0.0
0.0,21.0,3.0,6.0,24.0,0.06,300.0,5.0,0.05,-1.0,-1.0,300.0,7.0,3.0,1.0,0.0
65.0,15.0,3.0,4.0,68.0,0.05,1500.0,3.7,0.25,-1.0,-1.0,1500.0,0.0,2.0,0.0,1.0
47.0,15.0,3.0,4.0,30.0,0.05,1500.0,8.5,0.05,-1.0,-1.0,1500.0,6.0,2.0,0.0,1.0
0.0,3.0,3.0,6.0,190.0,0.05,5000.0,5.0,0.5,-1.0,-1.0,-1.0,7.0,2.0,0.0,0.0
0.0,20.0,3.0,6.0,47.0,0.05,300.0,2.7,0.1,-1.0,-1.0,300.0,7.0,3.0,1.0,0.0
0.0,12.0,3.0,4.0,8.2,0.05,500.0,5.0,0.7,-1.0,-1.0,-1.0,1.0,2.0,2.0,1.0
0.0,9.0,3.0,6.0,6.2,0.05,3000.0,121.0,5.0,-1.0,-1.0,3000.0,7.0,2.0,2.0,0.0
7578.0,19.0,3.0,4.0,4.0,0.03,500.0,5.0,5.0,-1.0,-1.0,500.0,1.0,2.0,1.0,1.0
0.0,8.0,3.0,6.0,3.6,0.05,500.0,0.05,7.5,-1.0,-1.0,-1.0,1.0,2.0,0.0,0.0
0.0,20.0,3.0,4.0,91.0,0.05,300.0,1.4,0.1,-1.0,-1.0,300.0,5.0,3.0,1.0,1.0
0.0,12.0,3.0,6.0,6.8,0.05,1000.0,10.0,10.0,-1.0,-1.0,1000.0,7.0,2.0,2.0,0.0
0.0,4.0,3.0,6.0,16.0,0.0556,500.0,5.0,0.1,-1.0,-1.0,500.0,7.0,2.0,0.0,0.0
0.0,21.0,3.0,6.0,15.19,0.03,500.0,10.0,0.133,-1.0,-1.0,500.0,7.0,2.0,0.0,0.0
1423.0,19.0,3.0,4.0,8.7,0.05,500.0,0.05,1.0,-1.0,-1.0,500.0,5.0,2.0,0.0,1.0
0.0,20.0,3.0,4.0,6.8,0.02,300.0,5.0,2.0,-1.0,-1.0,300.0,5.0,2.0,1.0,1.0
0.0,12.0,3.0,4.0,6.8,0.05,550.0,5.0,2.0,-1.0,-1.0,550.0,5.0,2.0,2.0,1.0
0.0,9.0,3.0,6.0,36.0,0.05,1000.0,7.0,10.0,-1.0,-1.0,-1.0,0.0,2.0,0.0,0.0
0.0,20.0,3.0,6.0,3.425,0.03,960.0,20.0,10.0,-1.0,-1.0,960.0,7.0,2.0,1.0,0.0
3.0,20.0,3.0,4.0,39.0,0.05,5000.0,30.0,0.5,-1.0,-1.0,5000.0,5.0,2.0,2.0,1.0
0.0,20.0,3.0,6.0,12.0,0.05,350.0,0.05,0.05,-1.0,-1.0,350.0,7.0,3.0,1.0,0.0
0.0,3.0,3.0,4.0,11.0,0.05,350.0,20.0,2.0,-1.0,-1.0,350.0,5.0,3.0,1.0,1.0
0.0,4.0,3.0,3.0,3.9,0.0513,300.0,5.0,-1.0,-1.0,-1.0,300.0,7.0,3.0,0.0,0.0
0.0,3.0,3.0,6.0,16.0,0.05,150.0,5.0,0.1,-1.0,-1.0,150.0,7.0,2.0,0.0,0.0
0.0,20.0,3.0,4.0,12.0,0.05,300.0,5.0,0.1,-1.0,-1.0,300.0,5.0,3.0,1.0,1.0
0.0,9.0,3.0,4.0,15.0,0.05,500.0,0.05,0.05,-1.0,-1.0,-1.0,5.0,2.0,1.0,1.0
0.0,9.0,3.0,6.0,100.0,0.05,5000.0,12.0,0.5,-1.0,-1.0,5000.0,7.0,2.0,0.0,0.0
0.0,3.0,3.0,6.0,13.0,0.05,150.0,5.0,0.1,-1.0,-1.0,150.0,7.0,2.0,0.0,0.0
0.0,5.0,3.0,6.0,17.95,0.05,200.0,5.0,0.05,-1.0,-1.0,200.0,0.0,2.0,0.0,0.0
0.0,12.0,3.0,6.0,3.0,0.05,1500.0,5.0,10.0,-1.0,-1.0,1500.0,5.0,4.0,2.0,1.0
0.0,3.0,3.0,4.0,9.1,0.0259,500.0,20.0,7.5,-1.0,-1.0,500.0,5.0,2.0,1.0,1.0
0.0,20.0,3.0,4.0,22.0,0.05,500.0,5.6,0.1,-1.0,-1.0,-1.0,5.0,2.0,1.0,1.0
0.0,20.0,3.0,6.0,51.0,0.05,300.0,2.0,0.05,-1.0,-1.0,300.0,7.0,3.0,1.0,0.0
0.0,21.0,3.0,6.0,15.0,0.05,500.0,8.5,5.0,-1.0,-1.0,-1.0,1.0,2.0,0.0,0.0
0.0,9.0,3.0,6.0,5.1,0.05,3000.0,147.0,5.0,-1.0,-1.0,3000.0,7.0,2.0,2.0,0.0
0.0,3.0,3.0,6.0,27.0,0.05,3000.0,28.0,0.5,-1.0,-1.0,-1.0,7.0,2.0,0.0,0.0
0.0,12.0,3.0,4.0,2.4,0.02,300.0,5.0,50.0,-1.0,-1.0,300.0,5.0,2.0,2.0,1.0
0.0,20.0,3.0,6.0,4.7,0.05,300.0,5.0,3.0,-1.0,-1.0,300.0,7.0,3.0,1.0,0.0
0.0,20.0,3.0,6.0,9.1,0.02,200.0,5.0,0.5,-1.0,-1.0,200.0,7.0,2.0,0.0,0.0
